origin,o_lon,o_lat,destination,d_lon,d_lat,delay,count
ORD,-87.904842,41.978603,PHL,-75.241139,39.871944,0,1
ORD,-87.904842,41.978603,DFW,-97.037997,32.896828,0,1
ORD,-87.904842,41.978603,IAH,-95.341442,29.984433,81,1
ORD,-87.904842,41.978603,CLT,-80.943139,35.214,0,1
ORD,-87.904842,41.978603,LAS,-115.15225,36.080056,0,1
ORD,-87.904842,41.978603,IAH,-95.341442,29.984433,29,1
ORD,-87.904842,41.978603,LGA,-73.872608,40.777245,0,1
ORD,-87.904842,41.978603,PHX,-112.011583,33.434278,0,1
ORD,-87.904842,41.978603,LAS,-115.15225,36.080056,0,1
ORD,-87.904842,41.978603,DEN,-104.673178,39.861656,77,1
ORD,-87.904842,41.978603,CLT,-80.943139,35.214,87,1
ORD,-87.904842,41.978603,LGA,-73.872608,40.777245,0,1
ORD,-87.904842,41.978603,DTW,-83.353389,42.212444,0,1
ORD,-87.904842,41.978603,DEN,-104.673178,39.861656,0,1
ORD,-87.904842,41.978603,LAX,-118.408075,33.942536,5,1
ORD,-87.904842,41.978603,CLT,-80.943139,35.214,0,1
ORD,-87.904842,41.978603,PHL,-75.241139,39.871944,110,1
ORD,-87.904842,41.978603,SFO,-122.374889,37.618972,0,1
PHL,-75.241139,39.871944,MIA,-80.290556,25.79325,0,1
PHL,-75.241139,39.871944,DEN,-104.673178,39.861656,2,1
PHL,-75.241139,39.871944,MCO,-81.308994,28.429394,0,1
PHL,-75.241139,39.871944,PHX,-112.011583,33.434278,4,1
PHL,-75.241139,39.871944,MIA,-80.290556,25.79325,113,1
PHL,-75.241139,39.871944,BOS,-71.005181,42.364347,37,1
PHL,-75.241139,39.871944,LAS,-115.15225,36.080056,3,1
PHL,-75.241139,39.871944,CLT,-80.943139,35.214,0,1
PHL,-75.241139,39.871944,LAS,-115.15225,36.080056,16,1
PHL,-75.241139,39.871944,MIA,-80.290556,25.79325,6,1
PHL,-75.241139,39.871944,BOS,-71.005181,42.364347,0,1
PHL,-75.241139,39.871944,ATL,-84.428067,33.636719,0,1
PHL,-75.241139,39.871944,IAH,-95.341442,29.984433,0,1
PHL,-75.241139,39.871944,ORD,-87.904842,41.978603,0,1
PHL,-75.241139,39.871944,ORD,-87.904842,41.978603,0,1
PHL,-75.241139,39.871944,LAX,-118.408075,33.942536,14,1
PHL,-75.241139,39.871944,ATL,-84.428067,33.636719,45,1
PHX,-112.011583,33.434278,EWR,-74.168667,40.6925,0,1
PHX,-112.011583,33.434278,EWR,-74.168667,40.6925,0,1
PHX,-112.011583,33.434278,LAX,-118.408075,33.942536,28,1
PHX,-112.011583,33.434278,ORD,-87.904842,41.978603,10,1
PHX,-112.011583,33.434278,LAX,-118.408075,33.942536,0,1
PHX,-112.011583,33.434278,SFO,-122.374889,37.618972,2,1
PHX,-112.011583,33.434278,CLT,-80.943139,35.214,2,1
PHX,-112.011583,33.434278,LAS,-115.15225,36.080056,0,1
PHX,-112.011583,33.434278,DTW,-83.353389,42.212444,12,1
PHX,-112.011583,33.434278,DEN,-104.673178,39.861656,0,1
PHX,-112.011583,33.434278,DEN,-104.673178,39.861656,0,1
PHX,-112.011583,33.434278,PHL,-75.241139,39.871944,12,1
PHX,-112.011583,33.434278,DTW,-83.353389,42.212444,0,1
PHX,-112.011583,33.434278,SEA,-122.309306,47.449,0,1
PHX,-112.011583,33.434278,SFO,-122.374889,37.618972,0,1
PHX,-112.011583,33.434278,ATL,-84.428067,33.636719,27,1
PHX,-112.011583,33.434278,PHL,-75.241139,39.871944,36,1
PHX,-112.011583,33.434278,DFW,-97.037997,32.896828,27,1
PHX,-112.011583,33.434278,IAH,-95.341442,29.984433,0,1
PHX,-112.011583,33.434278,LAS,-115.15225,36.080056,0,1
PHX,-112.011583,33.434278,SEA,-122.309306,47.449,0,1
PHX,-112.011583,33.434278,LAX,-118.408075,33.942536,0,1
PHX,-112.011583,33.434278,SFO,-122.374889,37.618972,0,1
PHX,-112.011583,33.434278,ORD,-87.904842,41.978603,0,1
PHX,-112.011583,33.434278,CLT,-80.943139,35.214,5,1
PHX,-112.011583,33.434278,LAS,-115.15225,36.080056,4,1
PHX,-112.011583,33.434278,ORD,-87.904842,41.978603,25,1
SEA,-122.309306,47.449,CLT,-80.943139,35.214,0,1
SEA,-122.309306,47.449,IAH,-95.341442,29.984433,2,1
SEA,-122.309306,47.449,DEN,-104.673178,39.861656,0,1
SEA,-122.309306,47.449,SFO,-122.374889,37.618972,0,1
SEA,-122.309306,47.449,ORD,-87.904842,41.978603,15,1
SEA,-122.309306,47.449,MSP,-93.221767,44.881956,0,1
SEA,-122.309306,47.449,ATL,-84.428067,33.636719,0,1
SEA,-122.309306,47.449,SFO,-122.374889,37.618972,0,1
SEA,-122.309306,47.449,DTW,-83.353389,42.212444,0,1
SEA,-122.309306,47.449,JFK,-73.778925,40.639751,0,1
SEA,-122.309306,47.449,MSP,-93.221767,44.881956,0,1
SEA,-122.309306,47.449,ORD,-87.904842,41.978603,1,1
SFO,-122.374889,37.618972,PHX,-112.011583,33.434278,2,1
SFO,-122.374889,37.618972,PHL,-75.241139,39.871944,0,1
SFO,-122.374889,37.618972,EWR,-74.168667,40.6925,9,1
SFO,-122.374889,37.618972,LAS,-115.15225,36.080056,3,1
SFO,-122.374889,37.618972,SEA,-122.309306,47.449,0,1
SFO,-122.374889,37.618972,ATL,-84.428067,33.636719,0,1
SFO,-122.374889,37.618972,PHX,-112.011583,33.434278,0,1
SFO,-122.374889,37.618972,EWR,-74.168667,40.6925,8,1
SFO,-122.374889,37.618972,LAX,-118.408075,33.942536,18,1
SFO,-122.374889,37.618972,SEA,-122.309306,47.449,64,1
SFO,-122.374889,37.618972,SEA,-122.309306,47.449,7,1
SFO,-122.374889,37.618972,DFW,-97.037997,32.896828,0,1
SFO,-122.374889,37.618972,EWR,-74.168667,40.6925,9,1
SFO,-122.374889,37.618972,LAX,-118.408075,33.942536,71,1
SFO,-122.374889,37.618972,IAH,-95.341442,29.984433,0,1
SFO,-122.374889,37.618972,DFW,-97.037997,32.896828,0,1
ATL,-84.428067,33.636719,BOS,-71.005181,42.364347,0,1
ATL,-84.428067,33.636719,LGA,-73.872608,40.777245,20,1
ATL,-84.428067,33.636719,PHX,-112.011583,33.434278,0,1
ATL,-84.428067,33.636719,EWR,-74.168667,40.6925,12,1
ATL,-84.428067,33.636719,DEN,-104.673178,39.861656,3,1
ATL,-84.428067,33.636719,MSP,-93.221767,44.881956,9,1
ATL,-84.428067,33.636719,LAS,-115.15225,36.080056,0,1
ATL,-84.428067,33.636719,CLT,-80.943139,35.214,0,1
ATL,-84.428067,33.636719,DTW,-83.353389,42.212444,0,1
ATL,-84.428067,33.636719,MSP,-93.221767,44.881956,1,1
ATL,-84.428067,33.636719,BOS,-71.005181,42.364347,0,1
ATL,-84.428067,33.636719,IAH,-95.341442,29.984433,5,1
ATL,-84.428067,33.636719,LGA,-73.872608,40.777245,19,1
ATL,-84.428067,33.636719,MSP,-93.221767,44.881956,2,1
ATL,-84.428067,33.636719,MCO,-81.308994,28.429394,2,1
ATL,-84.428067,33.636719,BOS,-71.005181,42.364347,0,1
ATL,-84.428067,33.636719,MSP,-93.221767,44.881956,0,1
ATL,-84.428067,33.636719,DEN,-104.673178,39.861656,0,1
ATL,-84.428067,33.636719,IAH,-95.341442,29.984433,7,1
ATL,-84.428067,33.636719,DFW,-97.037997,32.896828,0,1
ATL,-84.428067,33.636719,MSP,-93.221767,44.881956,23,1
ATL,-84.428067,33.636719,CLT,-80.943139,35.214,0,1
ATL,-84.428067,33.636719,ORD,-87.904842,41.978603,0,1
ATL,-84.428067,33.636719,PHX,-112.011583,33.434278,0,1
ATL,-84.428067,33.636719,LGA,-73.872608,40.777245,4,1
ATL,-84.428067,33.636719,PHL,-75.241139,39.871944,16,1
ATL,-84.428067,33.636719,ORD,-87.904842,41.978603,0,1
ATL,-84.428067,33.636719,PHL,-75.241139,39.871944,23,1
ATL,-84.428067,33.636719,IAH,-95.341442,29.984433,7,1
ATL,-84.428067,33.636719,DTW,-83.353389,42.212444,0,1
ATL,-84.428067,33.636719,CLT,-80.943139,35.214,16,1
ATL,-84.428067,33.636719,DFW,-97.037997,32.896828,0,1
ATL,-84.428067,33.636719,LGA,-73.872608,40.777245,0,1
ATL,-84.428067,33.636719,SFO,-122.374889,37.618972,62,1
ATL,-84.428067,33.636719,BOS,-71.005181,42.364347,0,1
ATL,-84.428067,33.636719,DFW,-97.037997,32.896828,0,1
ATL,-84.428067,33.636719,BOS,-71.005181,42.364347,0,1
ATL,-84.428067,33.636719,IAH,-95.341442,29.984433,0,1
BOS,-71.005181,42.364347,LGA,-73.872608,40.777245,0,1
BOS,-71.005181,42.364347,CLT,-80.943139,35.214,0,1
BOS,-71.005181,42.364347,LGA,-73.872608,40.777245,0,1
BOS,-71.005181,42.364347,CLT,-80.943139,35.214,0,1
BOS,-71.005181,42.364347,LGA,-73.872608,40.777245,0,1
BOS,-71.005181,42.364347,MCO,-81.308994,28.429394,5,1
BOS,-71.005181,42.364347,IAH,-95.341442,29.984433,0,1
BOS,-71.005181,42.364347,DTW,-83.353389,42.212444,297,1
BOS,-71.005181,42.364347,PHX,-112.011583,33.434278,0,1
BOS,-71.005181,42.364347,ATL,-84.428067,33.636719,0,1
BOS,-71.005181,42.364347,LAX,-118.408075,33.942536,3,1
BOS,-71.005181,42.364347,IAH,-95.341442,29.984433,0,1
BOS,-71.005181,42.364347,ATL,-84.428067,33.636719,0,1
BOS,-71.005181,42.364347,ATL,-84.428067,33.636719,4,1
BOS,-71.005181,42.364347,EWR,-74.168667,40.6925,0,1
CLT,-80.943139,35.214,JFK,-73.778925,40.639751,0,1
CLT,-80.943139,35.214,MIA,-80.290556,25.79325,0,1
CLT,-80.943139,35.214,SFO,-122.374889,37.618972,0,1
CLT,-80.943139,35.214,ORD,-87.904842,41.978603,27,1
CLT,-80.943139,35.214,EWR,-74.168667,40.6925,35,1
CLT,-80.943139,35.214,BOS,-71.005181,42.364347,11,1
CLT,-80.943139,35.214,MCO,-81.308994,28.429394,0,1
CLT,-80.943139,35.214,IAH,-95.341442,29.984433,0,1
CLT,-80.943139,35.214,DFW,-97.037997,32.896828,62,1
CLT,-80.943139,35.214,DEN,-104.673178,39.861656,0,1
CLT,-80.943139,35.214,ATL,-84.428067,33.636719,0,1
CLT,-80.943139,35.214,IAH,-95.341442,29.984433,0,1
CLT,-80.943139,35.214,MSP,-93.221767,44.881956,1,1
CLT,-80.943139,35.214,DFW,-97.037997,32.896828,0,1
CLT,-80.943139,35.214,MIA,-80.290556,25.79325,0,1
CLT,-80.943139,35.214,ATL,-84.428067,33.636719,0,1
CLT,-80.943139,35.214,BOS,-71.005181,42.364347,0,1
CLT,-80.943139,35.214,ORD,-87.904842,41.978603,25,1
CLT,-80.943139,35.214,ATL,-84.428067,33.636719,7,1
CLT,-80.943139,35.214,DTW,-83.353389,42.212444,0,1
CLT,-80.943139,35.214,ORD,-87.904842,41.978603,0,1
DEN,-104.673178,39.861656,LAX,-118.408075,33.942536,3,1
DEN,-104.673178,39.861656,MCO,-81.308994,28.429394,19,1
DEN,-104.673178,39.861656,SFO,-122.374889,37.618972,64,1
DEN,-104.673178,39.861656,LAS,-115.15225,36.080056,55,1
DEN,-104.673178,39.861656,CLT,-80.943139,35.214,0,1
DEN,-104.673178,39.861656,EWR,-74.168667,40.6925,30,1
DEN,-104.673178,39.861656,PHX,-112.011583,33.434278,24,1
DEN,-104.673178,39.861656,IAH,-95.341442,29.984433,0,1
DEN,-104.673178,39.861656,DTW,-83.353389,42.212444,44,1
DEN,-104.673178,39.861656,LGA,-73.872608,40.777245,10,1
DEN,-104.673178,39.861656,IAH,-95.341442,29.984433,15,1
DEN,-104.673178,39.861656,MSP,-93.221767,44.881956,37,1
DEN,-104.673178,39.861656,IAH,-95.341442,29.984433,15,1
DEN,-104.673178,39.861656,SFO,-122.374889,37.618972,37,1
DEN,-104.673178,39.861656,ATL,-84.428067,33.636719,9,1
DEN,-104.673178,39.861656,ATL,-84.428067,33.636719,11,1
DEN,-104.673178,39.861656,PHX,-112.011583,33.434278,0,1
DEN,-104.673178,39.861656,SEA,-122.309306,47.449,27,1
DEN,-104.673178,39.861656,ATL,-84.428067,33.636719,4,1
DEN,-104.673178,39.861656,LAX,-118.408075,33.942536,0,1
DEN,-104.673178,39.861656,DTW,-83.353389,42.212444,16,1
DEN,-104.673178,39.861656,ORD,-87.904842,41.978603,9,1
DEN,-104.673178,39.861656,SEA,-122.309306,47.449,0,1
DEN,-104.673178,39.861656,EWR,-74.168667,40.6925,23,1
DEN,-104.673178,39.861656,SFO,-122.374889,37.618972,28,1
DEN,-104.673178,39.861656,MCO,-81.308994,28.429394,1,1
DEN,-104.673178,39.861656,LAX,-118.408075,33.942536,0,1
DFW,-97.037997,32.896828,IAH,-95.341442,29.984433,0,1
DFW,-97.037997,32.896828,ATL,-84.428067,33.636719,0,1
DFW,-97.037997,32.896828,MCO,-81.308994,28.429394,0,1
DFW,-97.037997,32.896828,LAX,-118.408075,33.942536,0,1
DFW,-97.037997,32.896828,PHL,-75.241139,39.871944,20,1
DFW,-97.037997,32.896828,ORD,-87.904842,41.978603,0,1
DFW,-97.037997,32.896828,ORD,-87.904842,41.978603,0,1
DFW,-97.037997,32.896828,DEN,-104.673178,39.861656,11,1
DFW,-97.037997,32.896828,DEN,-104.673178,39.861656,9,1
DFW,-97.037997,32.896828,DEN,-104.673178,39.861656,0,1
DFW,-97.037997,32.896828,SFO,-122.374889,37.618972,250,1
DFW,-97.037997,32.896828,ATL,-84.428067,33.636719,0,1
DFW,-97.037997,32.896828,MIA,-80.290556,25.79325,5,1
DFW,-97.037997,32.896828,LGA,-73.872608,40.777245,0,1
DFW,-97.037997,32.896828,MCO,-81.308994,28.429394,138,1
DFW,-97.037997,32.896828,SEA,-122.309306,47.449,0,1
DFW,-97.037997,32.896828,LAS,-115.15225,36.080056,0,1
DFW,-97.037997,32.896828,SFO,-122.374889,37.618972,38,1
DFW,-97.037997,32.896828,ORD,-87.904842,41.978603,36,1
DFW,-97.037997,32.896828,LGA,-73.872608,40.777245,54,1
DFW,-97.037997,32.896828,DEN,-104.673178,39.861656,120,1
DFW,-97.037997,32.896828,ATL,-84.428067,33.636719,4,1
DFW,-97.037997,32.896828,DEN,-104.673178,39.861656,0,1
DFW,-97.037997,32.896828,MIA,-80.290556,25.79325,36,1
DFW,-97.037997,32.896828,CLT,-80.943139,35.214,25,1
DTW,-83.353389,42.212444,LAX,-118.408075,33.942536,2,1
DTW,-83.353389,42.212444,LAS,-115.15225,36.080056,105,1
DTW,-83.353389,42.212444,CLT,-80.943139,35.214,1,1
DTW,-83.353389,42.212444,MSP,-93.221767,44.881956,195,1
DTW,-83.353389,42.212444,MCO,-81.308994,28.429394,22,1
DTW,-83.353389,42.212444,LAS,-115.15225,36.080056,0,1
DTW,-83.353389,42.212444,MSP,-93.221767,44.881956,0,1
DTW,-83.353389,42.212444,ORD,-87.904842,41.978603,0,1
DTW,-83.353389,42.212444,MCO,-81.308994,28.429394,15,1
DTW,-83.353389,42.212444,PHL,-75.241139,39.871944,0,1
DTW,-83.353389,42.212444,ORD,-87.904842,41.978603,4,1
DTW,-83.353389,42.212444,SEA,-122.309306,47.449,203,1
DTW,-83.353389,42.212444,LAS,-115.15225,36.080056,0,1
DTW,-83.353389,42.212444,LGA,-73.872608,40.777245,18,1
DTW,-83.353389,42.212444,ATL,-84.428067,33.636719,110,1
DTW,-83.353389,42.212444,MIA,-80.290556,25.79325,0,1
DTW,-83.353389,42.212444,LGA,-73.872608,40.777245,70,1
DTW,-83.353389,42.212444,PHX,-112.011583,33.434278,0,1
EWR,-74.168667,40.6925,LAS,-115.15225,36.080056,20,1
EWR,-74.168667,40.6925,SEA,-122.309306,47.449,8,1
EWR,-74.168667,40.6925,ATL,-84.428067,33.636719,116,1
EWR,-74.168667,40.6925,LAX,-118.408075,33.942536,0,1
EWR,-74.168667,40.6925,SFO,-122.374889,37.618972,0,1
EWR,-74.168667,40.6925,BOS,-71.005181,42.364347,0,1
EWR,-74.168667,40.6925,ATL,-84.428067,33.636719,14,1
EWR,-74.168667,40.6925,PHX,-112.011583,33.434278,0,1
EWR,-74.168667,40.6925,ORD,-87.904842,41.978603,8,1
EWR,-74.168667,40.6925,DFW,-97.037997,32.896828,2,1
EWR,-74.168667,40.6925,SFO,-122.374889,37.618972,0,1
EWR,-74.168667,40.6925,LAS,-115.15225,36.080056,0,1
EWR,-74.168667,40.6925,LAX,-118.408075,33.942536,1,1
EWR,-74.168667,40.6925,BOS,-71.005181,42.364347,19,1
EWR,-74.168667,40.6925,CLT,-80.943139,35.214,0,1
IAH,-95.341442,29.984433,LAX,-118.408075,33.942536,17,1
IAH,-95.341442,29.984433,MIA,-80.290556,25.79325,2,1
IAH,-95.341442,29.984433,LAX,-118.408075,33.942536,11,1
IAH,-95.341442,29.984433,ORD,-87.904842,41.978603,6,1
IAH,-95.341442,29.984433,MCO,-81.308994,28.429394,1,1
IAH,-95.341442,29.984433,ATL,-84.428067,33.636719,110,1
IAH,-95.341442,29.984433,BOS,-71.005181,42.364347,28,1
IAH,-95.341442,29.984433,MCO,-81.308994,28.429394,7,1
IAH,-95.341442,29.984433,BOS,-71.005181,42.364347,106,1
IAH,-95.341442,29.984433,CLT,-80.943139,35.214,7,1
IAH,-95.341442,29.984433,LAX,-118.408075,33.942536,0,1
IAH,-95.341442,29.984433,PHX,-112.011583,33.434278,21,1
IAH,-95.341442,29.984433,MIA,-80.290556,25.79325,0,1
IAH,-95.341442,29.984433,DFW,-97.037997,32.896828,0,1
IAH,-95.341442,29.984433,DEN,-104.673178,39.861656,9,1
IAH,-95.341442,29.984433,LGA,-73.872608,40.777245,101,1
IAH,-95.341442,29.984433,ATL,-84.428067,33.636719,0,1
IAH,-95.341442,29.984433,LAX,-118.408075,33.942536,1,1
IAH,-95.341442,29.984433,CLT,-80.943139,35.214,48,1
IAH,-95.341442,29.984433,SEA,-122.309306,47.449,24,1
IAH,-95.341442,29.984433,PHL,-75.241139,39.871944,68,1
IAH,-95.341442,29.984433,MIA,-80.290556,25.79325,0,1
IAH,-95.341442,29.984433,DEN,-104.673178,39.861656,2,1
IAH,-95.341442,29.984433,MCO,-81.308994,28.429394,0,1
IAH,-95.341442,29.984433,ORD,-87.904842,41.978603,7,1
JFK,-73.778925,40.639751,BOS,-71.005181,42.364347,0,1
JFK,-73.778925,40.639751,BOS,-71.005181,42.364347,0,1
JFK,-73.778925,40.639751,SFO,-122.374889,37.618972,206,1
JFK,-73.778925,40.639751,MCO,-81.308994,28.429394,0,1
JFK,-73.778925,40.639751,LAS,-115.15225,36.080056,0,1
JFK,-73.778925,40.639751,LAX,-118.408075,33.942536,0,1
JFK,-73.778925,40.639751,DFW,-97.037997,32.896828,0,1
JFK,-73.778925,40.639751,ORD,-87.904842,41.978603,7,1
JFK,-73.778925,40.639751,LAX,-118.408075,33.942536,0,1
JFK,-73.778925,40.639751,SFO,-122.374889,37.618972,41,1
JFK,-73.778925,40.639751,SFO,-122.374889,37.618972,35,1
LAS,-115.15225,36.080056,IAH,-95.341442,29.984433,0,1
LAS,-115.15225,36.080056,LAX,-118.408075,33.942536,0,1
LAS,-115.15225,36.080056,SEA,-122.309306,47.449,18,1
LAS,-115.15225,36.080056,LAX,-118.408075,33.942536,11,1
LAS,-115.15225,36.080056,SFO,-122.374889,37.618972,28,1
LAS,-115.15225,36.080056,JFK,-73.778925,40.639751,0,1
LAS,-115.15225,36.080056,JFK,-73.778925,40.639751,0,1
LAS,-115.15225,36.080056,DEN,-104.673178,39.861656,0,1
LAS,-115.15225,36.080056,DFW,-97.037997,32.896828,0,1
LAS,-115.15225,36.080056,LAX,-118.408075,33.942536,0,1
LAS,-115.15225,36.080056,PHX,-112.011583,33.434278,3,1
LAS,-115.15225,36.080056,ATL,-84.428067,33.636719,0,1
LAS,-115.15225,36.080056,PHX,-112.011583,33.434278,0,1
LAS,-115.15225,36.080056,CLT,-80.943139,35.214,11,1
LAS,-115.15225,36.080056,DEN,-104.673178,39.861656,30,1
LAS,-115.15225,36.080056,JFK,-73.778925,40.639751,0,1
LAS,-115.15225,36.080056,ATL,-84.428067,33.636719,28,1
LAS,-115.15225,36.080056,SFO,-122.374889,37.618972,93,1
LAS,-115.15225,36.080056,SFO,-122.374889,37.618972,0,1
LAS,-115.15225,36.080056,SFO,-122.374889,37.618972,0,1
LAS,-115.15225,36.080056,PHL,-75.241139,39.871944,0,1
LAS,-115.15225,36.080056,SFO,-122.374889,37.618972,36,1
LAS,-115.15225,36.080056,ATL,-84.428067,33.636719,0,1
LAS,-115.15225,36.080056,PHX,-112.011583,33.434278,0,1
LAX,-118.408075,33.942536,PHX,-112.011583,33.434278,0,1
LAX,-118.408075,33.942536,PHX,-112.011583,33.434278,0,1
LAX,-118.408075,33.942536,LAS,-115.15225,36.080056,0,1
LAX,-118.408075,33.942536,MCO,-81.308994,28.429394,0,1
LAX,-118.408075,33.942536,JFK,-73.778925,40.639751,0,1
LAX,-118.408075,33.942536,MCO,-81.308994,28.429394,22,1
LAX,-118.408075,33.942536,SFO,-122.374889,37.618972,0,1
LAX,-118.408075,33.942536,DEN,-104.673178,39.861656,6,1
LAX,-118.408075,33.942536,DEN,-104.673178,39.861656,7,1
LAX,-118.408075,33.942536,PHX,-112.011583,33.434278,0,1
LAX,-118.408075,33.942536,DEN,-104.673178,39.861656,7,1
LAX,-118.408075,33.942536,JFK,-73.778925,40.639751,0,1
LAX,-118.408075,33.942536,DFW,-97.037997,32.896828,5,1
LAX,-118.408075,33.942536,JFK,-73.778925,40.639751,0,1
LAX,-118.408075,33.942536,DEN,-104.673178,39.861656,0,1
LAX,-118.408075,33.942536,PHX,-112.011583,33.434278,0,1
LAX,-118.408075,33.942536,DEN,-104.673178,39.861656,3,1
LAX,-118.408075,33.942536,DEN,-104.673178,39.861656,0,1
LAX,-118.408075,33.942536,ATL,-84.428067,33.636719,29,1
LAX,-118.408075,33.942536,ORD,-87.904842,41.978603,0,1
LAX,-118.408075,33.942536,SFO,-122.374889,37.618972,0,1
LAX,-118.408075,33.942536,DFW,-97.037997,32.896828,0,1
LAX,-118.408075,33.942536,DEN,-104.673178,39.861656,7,1
LAX,-118.408075,33.942536,BOS,-71.005181,42.364347,0,1
LAX,-118.408075,33.942536,DEN,-104.673178,39.861656,0,1
LAX,-118.408075,33.942536,SFO,-122.374889,37.618972,139,1
LAX,-118.408075,33.942536,IAH,-95.341442,29.984433,7,1
LGA,-73.872608,40.777245,ATL,-84.428067,33.636719,0,1
LGA,-73.872608,40.777245,MIA,-80.290556,25.79325,0,1
LGA,-73.872608,40.777245,ATL,-84.428067,33.636719,0,1
LGA,-73.872608,40.777245,DFW,-97.037997,32.896828,5,1
LGA,-73.872608,40.777245,DTW,-83.353389,42.212444,0,1
LGA,-73.872608,40.777245,ORD,-87.904842,41.978603,66,1
LGA,-73.872608,40.777245,MSP,-93.221767,44.881956,18,1
LGA,-73.872608,40.777245,MIA,-80.290556,25.79325,0,1
LGA,-73.872608,40.777245,ATL,-84.428067,33.636719,0,1
LGA,-73.872608,40.777245,ATL,-84.428067,33.636719,0,1
LGA,-73.872608,40.777245,PHL,-75.241139,39.871944,0,1
LGA,-73.872608,40.777245,ATL,-84.428067,33.636719,0,1
LGA,-73.872608,40.777245,BOS,-71.005181,42.364347,0,1
LGA,-73.872608,40.777245,MIA,-80.290556,25.79325,0,1
MCO,-81.308994,28.429394,IAH,-95.341442,29.984433,0,1
MCO,-81.308994,28.429394,JFK,-73.778925,40.639751,0,1
MCO,-81.308994,28.429394,LAX,-118.408075,33.942536,0,1
MCO,-81.308994,28.429394,EWR,-74.168667,40.6925,0,1
MCO,-81.308994,28.429394,ATL,-84.428067,33.636719,0,1
MCO,-81.308994,28.429394,LGA,-73.872608,40.777245,81,1
MCO,-81.308994,28.429394,ORD,-87.904842,41.978603,7,1
MCO,-81.308994,28.429394,DTW,-83.353389,42.212444,0,1
MCO,-81.308994,28.429394,EWR,-74.168667,40.6925,8,1
MCO,-81.308994,28.429394,JFK,-73.778925,40.639751,3,1
MCO,-81.308994,28.429394,MIA,-80.290556,25.79325,0,1
MCO,-81.308994,28.429394,PHL,-75.241139,39.871944,10,1
MCO,-81.308994,28.429394,CLT,-80.943139,35.214,0,1
MCO,-81.308994,28.429394,EWR,-74.168667,40.6925,23,1
MCO,-81.308994,28.429394,ATL,-84.428067,33.636719,0,1
MCO,-81.308994,28.429394,ATL,-84.428067,33.636719,0,1
MCO,-81.308994,28.429394,LAX,-118.408075,33.942536,0,1
MCO,-81.308994,28.429394,SEA,-122.309306,47.449,0,1
MCO,-81.308994,28.429394,IAH,-95.341442,29.984433,0,1
MCO,-81.308994,28.429394,MSP,-93.221767,44.881956,0,1
MCO,-81.308994,28.429394,MSP,-93.221767,44.881956,0,1
MCO,-81.308994,28.429394,DFW,-97.037997,32.896828,0,1
MCO,-81.308994,28.429394,MIA,-80.290556,25.79325,4,1
MIA,-80.290556,25.79325,MCO,-81.308994,28.429394,104,1
MIA,-80.290556,25.79325,ORD,-87.904842,41.978603,0,1
MIA,-80.290556,25.79325,DFW,-97.037997,32.896828,0,1
MIA,-80.290556,25.79325,BOS,-71.005181,42.364347,8,1
MIA,-80.290556,25.79325,LAX,-118.408075,33.942536,2,1
MIA,-80.290556,25.79325,ATL,-84.428067,33.636719,8,1
MIA,-80.290556,25.79325,LAX,-118.408075,33.942536,41,1
MIA,-80.290556,25.79325,ORD,-87.904842,41.978603,1,1
MIA,-80.290556,25.79325,ATL,-84.428067,33.636719,0,1
MIA,-80.290556,25.79325,BOS,-71.005181,42.364347,0,1
MIA,-80.290556,25.79325,ORD,-87.904842,41.978603,29,1
MIA,-80.290556,25.79325,LAX,-118.408075,33.942536,73,1
MIA,-80.290556,25.79325,LGA,-73.872608,40.777245,3,1
MIA,-80.290556,25.79325,BOS,-71.005181,42.364347,0,1
MSP,-93.221767,44.881956,LAS,-115.15225,36.080056,0,1
MSP,-93.221767,44.881956,MCO,-81.308994,28.429394,0,1
MSP,-93.221767,44.881956,DTW,-83.353389,42.212444,0,1
MSP,-93.221767,44.881956,PHX,-112.011583,33.434278,0,1
MSP,-93.221767,44.881956,DTW,-83.353389,42.212444,0,1
MSP,-93.221767,44.881956,MCO,-81.308994,28.429394,0,1
MSP,-93.221767,44.881956,DEN,-104.673178,39.861656,2,1
MSP,-93.221767,44.881956,DTW,-83.353389,42.212444,0,1
MSP,-93.221767,44.881956,DFW,-97.037997,32.896828,0,1
MSP,-93.221767,44.881956,DFW,-97.037997,32.896828,0,1
MSP,-93.221767,44.881956,ORD,-87.904842,41.978603,30,1
MSP,-93.221767,44.881956,IAH,-95.341442,29.984433,67,1
MSP,-93.221767,44.881956,CLT,-80.943139,35.214,0,1
MSP,-93.221767,44.881956,DFW,-97.037997,32.896828,0,1
MSP,-93.221767,44.881956,CLT,-80.943139,35.214,0,1
ORD,-87.904842,41.978603,DFW,-97.037997,32.896828,0,1
ORD,-87.904842,41.978603,SFO,-122.374889,37.618972,2,1
ORD,-87.904842,41.978603,ATL,-84.428067,33.636719,52,1
ORD,-87.904842,41.978603,DEN,-104.673178,39.861656,17,1
ORD,-87.904842,41.978603,LGA,-73.872608,40.777245,0,1
ORD,-87.904842,41.978603,LAX,-118.408075,33.942536,2,1
ORD,-87.904842,41.978603,DEN,-104.673178,39.861656,0,1
ORD,-87.904842,41.978603,LAX,-118.408075,33.942536,10,1
ORD,-87.904842,41.978603,MSP,-93.221767,44.881956,0,1
ORD,-87.904842,41.978603,SFO,-122.374889,37.618972,0,1
